06,0.006600856781005859
2415.38,20708,0.008502960205078125
2415.38,20709,0.010877609252929688
2415.38,20710,0.014423608779907227
2415.38,20711,0.016324281692504883
2415.38,20714,0.018454790115356445
2415.38,20715,0.020640134811401367
2415.38,20716,0.02125263214111328
2415.38,20717,0.021786928176879883
2415.38,20719,0.022363662719726562
2415.38,20720,0.02300262451171875
2415.38,20721,0.023627042770385742
2415.38,20722,0.024242162704467773
2415.38,20724,0.024727344512939453
2415.38,20725,0.027292490005493164
2415.38,20726,0.02950763702392578
2415.38,20727,0.03015303611755371
2415.38,20729,0.030788898468017578
2415.38,20730,0.031366825103759766
2415.38,20731,0.031853675842285156
2415.38,20732,0.03264307975769043
2415.38,20733,0.033206939697265625
2415.38,20735,0.03401660919189453
2415.38,20736,0.03474879264831543
2415.38,20737,0.03539705276489258
2415.38,20738,0.035933732986450195
2415.38,20740,0.036440372467041016
2415.38,20741,0.03692626953125
2415.38,20742,0.03872990608215332
2415.38,20743,0.03947615623474121
2415.38,20745,0.04214882850646973
2415.38,20746,0.04297828674316406
2415.38,20747,0.04399895668029785
2415.38,20748,0.044836997985839844
2415.38,20750,0.04699206352233887
2415.38,20751,0.04937887191772461
2415.38,20752,0.0522005558013916
2415.38,20753,0.053835391998291016
2415.38,20755,0.05455803871154785
2415.38,20757,0.05529475212097168
2415.38,20758,0.05739450454711914
2415.38,20759,0.05812239646911621
2415.38,20761,0.05866837501525879
2415.38,20762,0.0593869686126709
2415.38,20763,0.06014823913574219
2415.38,20764,0.06087970733642578
2415.38,20766,0.06304311752319336
2415.38,20767,0.06369876861572266
2415.38,20768,0.06425905227661133
2415.38,20769,0.0658884048461914
2415.38,20771,0.06867313385009766
2415.38,20772,0.06990909576416016
2415.38,20773,0.07070517539978027
2415.38,20774,0.0727548599243164
2415.38,20776,0.07609701156616211
2415.38,20777,0.07735848426818848
2415.38,20778,0.0793154239654541
2415.38,20779,0.08021354675292969
2387.98,20781,0.08068037033081055
2387.98,20782,0.08111357688903809
2387.98,20783,0.08181047439575195
2387.98,20784,0.08313298225402832
2387.98,20786,0.08469700813293457
2387.98,20787,0.08764243125915527
2387.98,20788,0.08965373039245605
2387.98,20789,0.09139251708984375
2387.98,20791,0.09247589111328125
2387.98,20792,0.09392762184143066
2387.98,20793,0.0948801040649414
2387.98,20794,0.09628176689147949
2387.98,20796,0.09679579734802246
2387.98,20797,0.0972585678100586
2387.98,20799,0.0979151725769043
2387.98,20800,0.0990142822265625
2387.98,20801,0.0995481014251709
2387.98,20803,0.10001420974731445
2387.98,20804,0.10045576095581055
2387.98,20805,0.10117220878601074
2387.98,20806,0.10166096687316895
2387.98,20808,0.10392069816589355
2387.98,20809,0.10448408126831055
2387.98,20810,0.10690450668334961
2387.98,20811,0.10758233070373535
2387.98,20813,0.1092982292175293
2387.98,20814,0.10989832878112793
2387.98,20815,0.1104271411895752
2387.98,20816,0.11509084701538086
2387.98,20818,0.11678862571716309
2387.98,20819,0.11793637275695801
2387.98,20820,0.11892533302307129
2387.98,20821,0.11938309669494629
2387.98,20823,0.11988234519958496
2387.98,20824,0.12040996551513672
2387.98,20825,0.12087631225585938
2387.98,20826,0.12345147132873535
2387.98,20828,0.12412500381469727
2387.98,20829,0.12563562393188477
2387.98,20830,0.12618255615234375
2387.98,20831,0.12847399711608887
2387.98,20833,0.12916183471679688
2387.98,20834,0.12965917587280273
2387.98,20835,0.13116908073425293
2387.98,20836,0.1316969394683838
2387.98,20838,0.13395166397094727
2387.98,20839,0.13447308540344238
2387.98,20840,0.13658642768859863
2387.98,20842,0.13715100288391113
2387.98,20844,0.14002513885498047
2387.98,20845,0.1407003402709961
2387.98,20846,0.14251232147216797
2387.98,20847,0.14315557479858398
2387.98,20849,0.14522433280944824
2387.98,20850,0.14711809158325195
2387.98,20851,0.14841604232788086
2387.98,20852,0.1497328281402588
2387.98,20854,0.15085506439208984
2387.98,20855,0.15133047103881836
2387.98,20856,0.15180420875549316
2387.98,20857,0.15337562561035156
2387.98,20859,0.15388059616088867
2387.98,20860,0.15568065643310547
2387.98,20861,0.15631771087646484
2387.98,20862,0.15829181671142578
2387.98,20863,0.1588292121887207
2387.98,20865,0.16124868392944336
2387.98,20866,0.16197443008422852
2387.98,20867,0.16390180587768555
2387.98,20868,0.16445517539978027
2387.98,20870,0.16685771942138672
2387.98,20871,0.1674959659576416
2387.98,20872,0.17048120498657227
2387.98,20873,0.17155003547668457
2387.98,20875,0.17215204238891602
2387.98,20876,0.1726846694946289
2387.98,20877,0.17327499389648438
2387.98,20878,0.17485833168029785
2387.98,20880,0.17570996284484863
2387.98,20881,0.17918992042541504
2379.76,20882,0.18099689483642578
2379.76,20883,0.1830158233642578
2379.76,20886,0.18627285957336426
2379.76,20887,0.1871018409729004
2379.76,20888,0.18794846534729004
2379.76,20889,0.18860340118408203
2379.76,20891,0.1892387866973877
2379.76,20892,0.19104719161987305
2379.76,20893,0.191817045211792
2379.76,20894,0.19240403175354004
2379.76,20896,0.1931295394897461
2379.76,20897,0.19412636756896973
2379.76,20898,0.19482707977294922
2379.76,20899,0.19545793533325195
2379.76,20901,0.1965029239654541
2379.76,20902,0.1971132755279541
2379.76,20903,0.19924020767211914
2379.76,20904,0.19991302490234375
2379.76,20906,0.20187807083129883
2379.76,20907,0.20245122909545898
2379.76,20908,0.20475172996520996
2379.76,20909,0.20527243614196777
2379.76,20911,0.20739960670471191
2379.76,20912,0.20819520950317383
2379.76,20913,0.21022987365722656
2379.76,20914,0.2109375
2379.76,20916,0.21155500411987305
2379.76,20917,0.21383380889892578
2379.76,20918,0.21567749977111816
2379.76,20919,0.21786761283874512
2379.76,20921,0.21851253509521484
2379.76,20922,0.21904444694519043
2379.76,20923,0.21952509880065918
2379.76,20924,0.2225785255432129
2379.76,20927,0.22341179847717285
2379.76,20928,0.22388696670532227
2379.76,20929,0.22443294525146484
2379.76,20930,0.22638702392578125
2379.76,20931,0.22700810432434082
2379.76,20933,0.22958779335021973
2379.76,20934,0.23084712028503418
2379.76,20935,0.23235321044921875
2379.76,20936,0.23293185234069824
2379.76,20938,0.23341798782348633
2379.76,20939,0.23485660552978516
2379.76,20940,0.23535656929016113
2379.76,20941,0.23793315887451172
2379.76,20943,0.23879528045654297
2379.76,20944,0.2405381202697754
2379.76,20945,0.24122142791748047
