rpm,time_diff,x
2439.12,20711,22.18919324874878
2439.12,20712,22.190207719802856
2439.12,20714,22.19260263442993
2439.12,20715,22.194652557373047
2439.12,20716,22.197593450546265
2439.12,20717,22.19866943359375
2439.12,20719,22.199228048324585
2439.12,20720,22.199827432632446
2439.12,20721,22.200359582901
2439.12,20722,22.201041221618652
2439.12,20724,22.20156764984131
2439.12,20725,22.202109336853027
2439.12,20726,22.202598571777344
2439.12,20727,22.204489946365356
2439.12,20729,22.2052218914032
2439.12,20730,22.207223415374756
2439.12,20731,22.20779824256897
2439.12,20732,22.20985221862793
2439.12,20734,22.210482835769653
2439.12,20736,22.210904836654663
2439.12,20737,22.212749481201172
2439.12,20738,22.213581800460815
2439.12,20740,22.21546983718872
2439.12,20741,22.216020822525024
2439.12,20742,22.21814513206482
2439.12,20743,22.218727111816406
2439.12,20745,22.22083616256714
2439.12,20746,22.221544981002808
2439.12,20747,22.22353768348694
2439.12,20748,22.224114418029785
2439.12,20750,22.226284503936768
2439.12,20751,22.22698402404785
2439.12,20752,22.229028701782227
2439.12,20753,22.22987174987793
2439.12,20754,22.231740474700928
2439.12,20756,22.23300838470459
2439.12,20757,22.23359441757202
2439.12,20758,22.234789848327637
2439.12,20759,22.23575472831726
2439.12,20761,22.237124919891357
2439.12,20762,22.237646102905273
2439.12,20763,22.239888191223145
2439.12,20764,22.240468502044678
2439.12,20766,22.242580890655518
2439.12,20767,22.24318814277649
2439.12,20768,22.2482328414917
2439.12,20769,22.249492645263672
2439.12,20771,22.25015640258789
2439.12,20772,22.250945806503296
2603.02,20773,22.25248956680298
2603.02,20774,22.25429129600525
2603.02,20776,22.255938291549683
2603.02,20777,22.258009672164917
2603.02,20779,22.259257316589355
2603.02,20780,22.26001238822937
2603.02,20782,22.260776042938232
2603.02,20783,22.261316299438477
2603.02,20784,22.261802911758423
2603.02,20785,22.262242317199707
2603.02,20787,22.262903928756714
2603.02,20788,22.264870643615723
2603.02,20789,22.26548981666565
2603.02,20790,22.267359018325806
2603.02,20792,22.267916679382324
2603.02,20793,22.269781351089478
2603.02,20794,22.270546436309814
2603.02,20795,22.273187160491943
2603.02,20797,22.273796558380127
2603.02,20798,22.274360418319702
2603.02,20799,22.275294065475464
2603.02,20800,22.27598524093628
2603.02,20802,22.278213024139404
2603.02,20803,22.27919888496399
