rpm,time_diff,x
,0.0039446353912353516
1402.94,2102,0.004853963851928711
1402.94,2103,0.006502866744995117
1402.94,2104,0.007115364074707031
1402.94,2106,0.007659912109375
1402.94,2107,0.008688211441040039
1402.94,2108,0.009579896926879883
1402.94,2109,0.011382341384887695
1402.94,2110,0.011914730072021484
1402.94,2111,0.014085769653320312
1402.94,2113,0.014603614807128906
1402.94,2114,0.016263484954833984
1402.94,2115,0.017632246017456055
1402.94,2116,0.01880478858947754
1402.94,2117,0.019658327102661133
1402.94,2118,0.021439313888549805
1402.94,2120,0.02265000343322754
1402.94,2121,0.0233154296875
1402.94,2122,0.023851871490478516
1402.94,2123,0.02511000633239746
1402.94,2124,0.025791406631469727
1402.94,2125,0.027802467346191406
1583.82,2127,0.028409242630004883
1583.82,2128,0.03095531463623047
1583.82,2129,0.03177642822265625
1583.82,2130,0.033123016357421875
1583.82,2131,0.034108877182006836
1583.82,2132,0.035146236419677734
1583.82,2134,0.03640413284301758
1583.82,2136,0.03695321083068848
1583.82,2137,0.03865551948547363
1583.82,2138,0.03913402557373047
1583.82,2139,0.041404008865356445
1583.82,2140,0.04208540916442871
1583.82,2141,0.04260849952697754
1583.82,2143,0.04416060447692871
1583.82,2144,0.045197248458862305
1583.82,2145,0.04765963554382324
1583.82,2146,0.04826498031616211
1583.82,2147,0.04975628852844238
1583.82,2148,0.053751468658447266
1583.82,2150,0.05478167533874512
1583.82,2151,0.05629277229309082
1583.82,2152,0.05701780319213867
1583.82,2153,0.05820274353027344
1583.82,2154,0.05915355682373047
1583.82,2155,0.05998349189758301
1583.82,2157,0.06084156036376953
1583.82,2158,0.06140613555908203
1583.82,2159,0.06265902519226074
1583.82,2160,0.06351184844970703
1583.82,2161,0.06470918655395508
1583.82,2162,0.06586551666259766
1583.82,2164,0.06636190414428711
1583.82,2165,0.06692767143249512
1583.82,2166,0.06857800483703613
1583.82,2167,0.06907820701599121
1583.82,2168,0.07142519950866699
1583.82,2169,0.07236146926879883
1583.82,2171,0.07401895523071289
1583.82,2172,0.07590770721435547
1583.82,2173,0.07638883590698242
1583.82,2174,0.07696056365966797
1583.82,2176,0.07742452621459961
1583.82,2177,0.07945013046264648
1583.82,2178,0.08016514778137207
1583.82,2180,0.08096003532409668
1583.82,2181,0.08237147331237793
1583.82,2182,0.08306646347045898
1583.82,2183,0.08490204811096191
1583.82,2184,0.08538126945495605
1583.82,2185,0.08770012855529785
1583.82,2187,0.08865571022033691
1583.82,2188,0.09028339385986328
1583.82,2189,0.09187936782836914
1583.82,2190,0.09258437156677246
1583.82,2191,0.0930478572845459
1583.82,2192,0.09337544441223145
1583.82,2194,0.09582853317260742
1583.82,2195,0.09627509117126465
1583.82,2196,0.09860420227050781
1583.82,2197,0.0992734432220459
1583.82,2198,0.0997614860534668
1583.82,2199,0.10146045684814453
1583.82,2201,0.10210895538330078
1583.82,2202,0.10405564308166504
1583.82,2203,0.10624527931213379
1583.82,2204,0.10690712928771973
1583.82,2205,0.10756540298461914
1583.82,2206,0.10936975479125977
1583.82,2208,0.11082935333251953
1583.82,2209,0.11127567291259766
1583.82,2210,0.11263823509216309
1583.82,2211,0.11516118049621582
1583.82,2212,0.11564230918884277
1583.82,2213,0.11689925193786621
1583.82,2214,0.11771631240844727
1583.82,2216,0.11823368072509766
1583.82,2217,0.11866378784179688
1583.82,2219,0.12036585807800293
1583.82,2220,0.12107157707214355
1583.82,2221,0.12304830551147461
1583.82,2222,0.12356042861938477
1583.82,2224,0.1257002353668213
1583.82,2225,0.1262211799621582
1583.82,2226,0.12839221954345703
1583.82,2227,0.12918758392333984
1683.00,2228,0.12970972061157227
1683.00,2229,0.13122296333312988
1683.00,2231,0.1319735050201416
1683.00,2232,0.1338973045349121
1683.00,2233,0.13446712493896484
1683.00,2234,0.13660836219787598
1683.00,2235,0.13721418380737305
1683.00,2236,0.13771748542785645
1683.00,2238,0.13940048217773438
1683.00,2239,0.13998889923095703
1683.00,2240,0.14210057258605957
1683.00,2241,0.14268064498901367
1683.00,2242,0.14474916458129883
1683.00,2243,0.1452033519744873
1683.00,2245,0.14757442474365234
1683.00,2246,0.14826583862304688
1683.00,2247,0.14887237548828125
1683.00,2248,0.15025591850280762
1683.00,2249,0.15089821815490723
1683.00,2250,0.15588831901550293
1683.00,2252,0.15640592575073242
1683.00,2253,0.1568739414215088
1683.00,2254,0.15731573104858398
1683.00,2255,0.15809106826782227
1683.00,2256,0.15899014472961426
1683.00,2257,0.15980124473571777
1683.00,2258,0.16116738319396973
1683.00,2260,0.16157889366149902
1683.00,2262,0.1642012596130371
1683.00,2263,0.1652231216430664
1683.00,2264,0.16648530960083008
1683.00,2265,0.1670370101928711
1683.00,2266,0.16749238967895508
1683.00,2268,0.16970086097717285
1683.00,2269,0.17025375366210938
1683.00,2270,0.17214345932006836
1683.00,2271,0.1738603115081787
1683.00,2272,0.1746678352355957
1683.00,2273,0.17520976066589355
1683.00,2275,0.175673246383667
1683.00,2276,0.17750883102416992
1683.00,2277,0.17809724807739258
1683.00,2278,0.18021225929260254
1683.00,2279,0.18125081062316895
1683.00,2280,0.182877779006958
1683.00,2282,0.18343567848205566
1683.00,2283,0.18556809425354004
1683.00,2284,0.18686938285827637
1683.00,2285,0.18737339973449707
1683.00,2286,0.1883704662322998
1683.00,2287,0.1889510154724121
1683.00,2289,0.1910400390625
1683.00,2290,0.19161486625671387
1683.00,2291,0.1938464641571045
1683.00,2292,0.1952195167541504
1683.00,2293,0.1959683895111084
1683.00,2294,0.19698786735534668
1683.00,2296,0.19762277603149414
1683.00,2297,0.1992807388305664
1683.00,2298,0.19992542266845703
1683.00,2299,0.20200777053833008
1683.00,2300,0.20357012748718262
1683.00,2301,0.20461702346801758
1683.00,2302,0.20540261268615723
1683.00,2305,0.20613789558410645
1683.00,2306,0.20741677284240723
1683.00,2307,0.2081468105316162
1683.00,2308,0.21010780334472656
1683.00,2309,0.21072053909301758
1683.00,2310,0.2128450870513916
1683.00,2312,0.2134692668914795
1683.00,2313,0.21406841278076172
1683.00,2314,0.21564507484436035
1683.00,2315,0.21639728546142578
1683.00,2316,0.21836185455322266
1683.00,2317,0.21981406211853027
1683.00,2319,0.22095179557800293
1683.00,2320,0.22196555137634277
1683.00,2321,0.22367119789123535
1683.00,2322,0.22453641891479492
1683.00,2323,0.2252335548400879
1683.00,2324,0.226485013961792
1683.00,2326,0.22733712196350098
1683.00,2327,0.22913026809692383
1683.00,2328,0.2297201156616211
1881.10,2329,0.23195815086364746
1881.10,2330,0.2329421043395996
1881.10,2331,0.23356199264526367
1881.10,2333,0.2346639633178711
1881.10,2334,0.23523426055908203
1881.10,2335,0.23731470108032227
1881.10,2336,0.23787593841552734
1881.10,2337,0.23998379707336426
1881.10,2338,0.24056768417358398
1881.10,2340,0.2426917552947998
1881.10,2341,0.24335479736328125
1881.10,2342,0.2439873218536377
1881.10,2343,0.24549055099487305
1881.10,2344,0.24617576599121094
1881.10,2345,0.24817776679992676
1881.10,2347,0.2487964630126953
1881.10,2349,0.2508838176727295
1881.10,2350,0.2515122890472412
1881.10,2351,0.2521035671234131
1881.10,2352,0.2536799907684326
1881.10,2353,0.2543177604675293
1881.10,2354,0.25632381439208984
1881.10,2356,0.25696754455566406
1881.10,2357,0.2590756416320801
1881.10,2358,0.2596762180328369
1881.10,2359,0.2618141174316406
1881.10,2360,0.26265788078308105
1881.10,2361,0.2633657455444336
1881.10,2363,0.26459646224975586
1881.10,2364,0.26519203186035156
1881.10,2365,0.2673468589782715
1881.10,2366,0.26796793937683105
1881.10,2367,0.2701115608215332
1881.10,2368,0.27097272872924805
1881.10,2370,0.27157115936279297
1881.10,2371,0.27271199226379395
1881.10,2372,0.27327561378479004
1881.10,2373,0.27552342414855957
1881.10,2374,0.2764852046966553
1881.10,2375,0.27813100814819336
1881.10,2377,0.2786984443664551
1881.10,2378,0.2808659076690674
1881.10,2379,0.2815079689025879
1881.10,2380,0.2820136547088623
1881.10,2381,0.2835996150970459
1881.10,2382,0.28418755531311035
1881.10,2384,0.2863640785217285
1881.10,2385,0.28696322441101074
1881.10,2386,0.2889993190765381
1881.10,2387,0.28963422775268555
1881.10,2388,0.29011964797973633
1881.10,2390,0.29175639152526855
1881.10,2391,0.29220080375671387
1881.10,2393,0.2944521903991699
1881.10,2394,0.29496145248413086
1881.10,2395,0.2971670627593994
1881.10,2396,0.29772305488586426
1881.10,2397,0.29984354972839355
1881.10,2398,0.3005180358886719
1881.10,2400,0.30102109909057617
1881.10,2401,0.30302858352661133
1881.10,2402,0.3036470413208008
1881.10,2403,0.30533385276794434
1881.10,2404,0.30590248107910156
1881.10,2405,0.30806446075439453
1881.10,2407,0.3086681365966797
1881.10,2408,0.30917787551879883
1881.10,2409,0.31081604957580566
1881.10,2410,0.31135058403015137
1881.10,2411,0.31369495391845703
1881.10,2412,0.31455016136169434
1881.10,2414,0.31629204750061035
1881.10,2415,0.31702399253845215
1881.10,2416,0.3189432621002197
1881.10,2417,0.3201014995574951
1881.10,2418,0.320706844329834
1881.10,2419,0.321735143661499
1881.10,2421,0.3223850727081299
1881.10,2422,0.32444000244140625
1881.10,2423,0.3250894546508789
1881.10,2424,0.32710742950439453
1881.10,2425,0.32770490646362305
1881.10,2426,0.3282203674316406
1881.10,2428,0.330202579498291
1881.10,2429,0.3321223258972168
2128.67,2430,0.3326296806335449
2128.67,2432,0.3330800533294678
2128.67,2433,0.33528661727905273
2128.67,2434,0.3358612060546875
2128.67,2435,0.33800435066223145
2128.67,2437,0.33911871910095215
2128.67,2438,0.33968377113342285
2128.67,2439,0.3408474922180176
2128.67,2440,0.34145164489746094
2128.67,2441,0.3435046672821045
2128.67,2442,0.34417104721069336
2128.67,2444,0.34616541862487793
2128.67,2445,0.3467574119567871
2128.67,2446,0.34723758697509766
2128.67,2447,0.34889745712280273
2128.67,2448,0.3493492603302002
2128.67,2449,0.35163354873657227
2128.67,2451,0.35212016105651855
2128.67,2452,0.3559422492980957
2128.67,2453,0.35652828216552734
2128.67,2454,0.35704946517944336
2128.67,2455,0.35749125480651855
2128.67,2456,0.3579370975494385
2128.67,2458,0.3601973056793213
2128.67,2459,0.36117982864379883
2128.67,2460,0.36249613761901855
2128.67,2461,0.36301088333129883
2128.67,2462,0.3654673099517822
2128.67,2463,0.3661074638366699
2128.67,2465,0.3666377067565918
2128.67,2466,0.36809587478637695
2128.67,2467,0.3686819076538086
2128.67,2468,0.3706367015838623
2128.67,2469,0.37121129035949707
2128.67,2470,0.373399019241333
2128.67,2472,0.37400150299072266
2128.67,2473,0.3760528564453125
2128.67,2475,0.37665271759033203
2128.67,2476,0.37716245651245117
2128.67,2477,0.37906479835510254
2128.67,2478,0.37970948219299316
2128.67,2479,0.38164258003234863
2128.67,2481,0.38245654106140137
2128.67,2482,0.3842780590057373
2128.67,2483,0.38494110107421875
2128.67,2484,0.38550233840942383
2128.67,2485,0.3871314525604248
2128.67,2486,0.3878214359283447
2128.67,2488,0.38973069190979004
2128.67,2489,0.39029359817504883
2128.67,2490,0.39273548126220703
2128.67,2491,0.39407801628112793
2128.67,2492,0.3951146602630615
2128.67,2493,0.39670515060424805
2128.67,2495,0.39725351333618164
2128.67,2496,0.39832210540771484
2128.67,2497,0.40008544921875
2128.67,2498,0.40070676803588867
2128.67,2499,0.40128159523010254
2128.67,2500,0.4034106731414795
2128.67,2502,0.40410399436950684
2128.67,2503,0.40463972091674805
2128.67,2504,0.40619754791259766
2128.67,2505,0.4068639278411865
2128.67,2506,0.40879225730895996
2128.67,2507,0.40931034088134766
2128.67,2509,0.41143107414245605
2128.67,2510,0.41188478469848633
2128.67,2511,0.41413211822509766
2128.67,2512,0.4145827293395996
2128.67,2513,0.41506481170654297
2128.67,2514,0.4169788360595703
2128.67,2516,0.41750597953796387
2128.67,2518,0.41983819007873535
2128.67,2519,0.42040348052978516
2128.67,2520,0.422346830368042
2128.67,2521,0.422943115234375
2128.67,2522,0.4234302043914795
2128.67,2523,0.4251539707183838
2128.67,2525,0.4257664680480957
2128.67,2526,0.4278857707977295
2128.67,2527,0.42843079566955566
2128.67,2528,0.43053340911865234
2128.67,2529,0.43115234375
2128.67,2530,0.4332261085510254
2240.81,2532,0.4340250492095947
2240.81,2533,0.43457794189453125
2240.81,2534,0.43707919120788574
2240.81,2535,0.43777012825012207
2240.81,2536,0.43876051902770996
2240.81,2537,0.43941831588745117
2240.81,2539,0.4414529800415039
2240.81,2540,0.4420464038848877
2240.81,2541,0.4426455497741699
2240.81,2542,0.4446680545806885
2240.81,2543,0.44561147689819336
2240.81,2544,0.448040246963501
2240.81,2546,0.44893360137939453
2240.81,2547,0.44959020614624023
2240.81,2548,0.4503018856048584
2240.81,2549,0.45228099822998047
2240.81,2550,0.4532637596130371
2240.81,2551,0.45708608627319336
2240.81,2553,0.45783162117004395
2240.81,2554,0.4584231376647949
2240.81,2555,0.4588606357574463
2240.81,2556,0.4593636989593506
2240.81,2557,0.46044325828552246
2240.81,2558,0.46108317375183105
2240.81,2561,0.46171116828918457
2240.81,2562,0.46321606636047363
2240.81,2563,0.4637899398803711
2240.81,2564,0.46599459648132324
2240.81,2565,0.4665701389312744
2240.81,2566,0.4686586856842041
2240.81,2567,0.4691953659057617
2240.81,2569,0.47133374214172363
2240.81,2570,0.4719071388244629
2240.81,2571,0.47235631942749023
2240.81,2572,0.4741814136505127
2240.81,2573,0.47475552558898926
2240.81,2574,0.47687864303588867
2240.81,2576,0.47745347023010254
2240.81,2577,0.4795196056365967
2240.81,2578,0.4801058769226074
2240.81,2579,0.48059892654418945
2240.81,2580,0.4823026657104492
2240.81,2581,0.4828333854675293
2240.81,2583,0.48502206802368164
2240.81,2584,0.4855837821960449
2240.81,2585,0.48778486251831055
2240.81,2586,0.4884650707244873
2240.81,2587,0.4905128479003906
2240.81,2588,0.4915945529937744
2240.81,2590,0.4921731948852539
2240.81,2591,0.4932107925415039
2240.81,2592,0.49375486373901367
2240.81,2593,0.49597716331481934
2240.81,2594,0.4966003894805908
2240.81,2595,0.49866628646850586
2240.81,2597,0.5015716552734375
2240.81,2598,0.502230167388916
2240.81,2599,0.5030224323272705
2240.81,2600,0.5036003589630127
2240.81,2601,0.5042076110839844
2240.81,2603,0.5047264099121094
2240.81,2605,0.5068340301513672
2240.81,2606,0.5076560974121094
2240.81,2607,0.5095303058624268
2240.81,2608,0.5101242065429688
2240.81,2609,0.5106847286224365
2240.81,2610,0.5122189521789551
2240.81,2611,0.5128223896026611
2240.81,2613,0.5149431228637695
2240.81,2614,0.5154879093170166
2240.81,2615,0.5176148414611816
2240.81,2616,0.5181281566619873
2240.81,2617,0.5185863971710205
2240.81,2618,0.5204048156738281
2240.81,2620,0.5209417343139648
2240.81,2621,0.5231127738952637
2240.81,2622,0.5236949920654297
2240.81,2623,0.525813102722168
2240.81,2624,0.5263552665710449
2240.81,2625,0.52848219871521
2240.81,2627,0.5290944576263428
2240.81,2628,0.5296168327331543
2240.81,2629,0.5312976837158203
2240.81,2630,0.5318150520324707
2240.81,2631,0.5339670181274414
2240.81,2632,0.5344774723052979
2443.93,2634,0.5366871356964111
2443.93,2635,0.5372555255889893
2443.93,2636,0.5377445220947266
2443.93,2637,0.5394570827484131
2443.93,2638,0.5399792194366455
2443.93,2639,0.5422956943511963
2443.93,2641,0.5428872108459473
2443.93,2642,0.5451138019561768
2443.93,2643,0.5459296703338623
2443.93,2644,0.5475244522094727
2443.93,2646,0.5481021404266357
2443.93,2647,0.5486178398132324
2443.93,2649,0.5503745079040527
2443.93,2650,0.5509583950042725
2443.93,2651,0.553051233291626
2443.93,2652,0.5537712574005127
2443.93,2653,0.5567710399627686
2443.93,2654,0.5581226348876953
2443.93,2655,0.5588209629058838
2443.93,2657,0.5603344440460205
2443.93,2658,0.5609066486358643
2443.93,2659,0.5613656044006348
2443.93,2660,0.5618982315063477
2443.93,2661,0.5638914108276367
2443.93,2662,0.5643980503082275
2443.93,2664,0.5665514469146729
2443.93,2665,0.5670313835144043
2443.93,2666,0.567467212677002
2443.93,2667,0.569587230682373
2443.93,2668,0.5700747966766357
2443.93,2669,0.5721094608306885
2443.93,2671,0.5734817981719971
2443.93,2672,0.5747668743133545
2443.93,2673,0.5753340721130371
2443.93,2674,0.5758304595947266
2443.93,2675,0.577578067779541
2443.93,2676,0.5780255794525146
2443.93,2678,0.5802028179168701
2443.93,2679,0.5808186531066895
2443.93,2680,0.5829811096191406
2443.93,2681,0.583521842956543
2443.93,2682,0.5856077671051025
2443.93,2683,0.5865209102630615
2443.93,2685,0.5870075225830078
2443.93,2686,0.5886447429656982
2443.93,2688,0.5895280838012695
2443.93,2689,0.5911898612976074
2443.93,2690,0.5918574333190918
2443.93,2691,0.5939617156982422
2443.93,2693,0.5945696830749512
2443.93,2694,0.5951602458953857
2443.93,2695,0.5966861248016357
2443.93,2696,0.5973234176635742
2443.93,2697,0.5993239879608154
2443.93,2698,0.6000027656555176
2443.93,2699,0.6021535396575928
2443.93,2701,0.6041584014892578
2443.93,2702,0.6049556732177734
2443.93,2703,0.6054873466491699
2443.93,2704,0.6061034202575684
2443.93,2705,0.6075098514556885
2443.93,2706,0.6079998016357422
2443.93,2708,0.6106948852539062
2443.93,2709,0.6112556457519531
2443.93,2710,0.6128568649291992
2443.93,2711,0.6133439540863037
2443.93,2712,0.6138546466827393
2443.93,2713,0.6156821250915527
2443.93,2715,0.6161806583404541
2443.93,2716,0.6183490753173828
2443.93,2717,0.6189301013946533
2443.93,2718,0.6210298538208008
2443.93,2719,0.6215579509735107
2443.93,2720,0.6237037181854248
